Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
"Congo, Dem. Rep.",COD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,90.3833618164062,..,..,83.1292114257812
"Congo, Dem. Rep.",COD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,33.33619,..,..,61.59357
"Congo, Dem. Rep.",COD,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,33.73443,..,..,14.36003
"Congo, Dem. Rep.",COD,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,23.80564,..,23.99784,..,..,21.95353
"Congo, Dem. Rep.",COD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.002521276474,2.660484790802,2.622638463974,..,..,1.45494997501373,2.1186900138855,2.17043995857239,1.95142996311188,1.5249799489975,..,..,2.06221008300781
"Congo, Dem. Rep.",COD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.4080238342285,21.6123027801514,..,..,..,14.0076599121094,14.6354198455811,11.7383699417114,10.5539197921753,9.57849979400635,..,..,16.1747398376465
"Congo, Dem. Rep.",COD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,5.496,..,..,..,..,..,..,..,..,11.919,..
"Congo, Dem. Rep.",COD,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,7.563,..,..,..,..,..,..,..,..,20.277,..
"Congo, Dem. Rep.",COD,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,4.885,..,..,..,..,..,..,..,..,9.334,..
"Congo, Dem. Rep.",COD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,1.635,..,..,..,..,..,..,..,..,2.068,..
"Congo, Dem. Rep.",COD,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,1.335,..,..,..,..,..,..,..,..,1.593,..
"Congo, Dem. Rep.",COD,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,1.861,..,..,..,..,..,..,..,..,2.579,..
"Congo, Dem. Rep.",COD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,7.492,..,..,..,..,..,..,..,..,6.672,..
"Congo, Dem. Rep.",COD,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,6.886,..
"Congo, Dem. Rep.",COD,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,6.561,..
"Congo, Dem. Rep.",COD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.295,4.408,4.294,3.745,3.72,3.714,3.705,3.663,3.632,3.205,3.409,3.61,3.62
"Congo, Dem. Rep.",COD,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,1.082,..,..,..,..,..,..,..,..,3.619,..
"Congo, Dem. Rep.",COD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.637,5.769,5.902,5.078,5.097,5.148,5.195,5.192,5.206,4.789,5.049,5.306,5.253
"Congo, Dem. Rep.",COD,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,1.831,..,..,..,..,..,..,..,..,5.322,..
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.987,5.112,5.127,4.436,4.434,4.459,4.479,4.457,4.449,4.017,4.254,4.49,4.468
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,1.466,..,..,..,..,..,..,..,..,4.485,..
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,9.29,9.424,9.871,8.494,8.468,8.479,8.486,8.444,8.418,7.355,7.897,8.444,8.427
"Congo, Dem. Rep.",COD,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,1.687,..,..,..,..,..,..,..,..,8.683,..
"Congo, Dem. Rep.",COD,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,2.176,..,..,..,..,..,..,..,..,11.297,..
"Congo, Dem. Rep.",COD,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,11.193,11.317,11.841,10.465,10.473,10.529,10.583,10.579,10.596,9.414,10.074,10.74,10.661
"Congo, Dem. Rep.",COD,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,1.251,..,..,..,..,..,..,..,..,6.757,..
"Congo, Dem. Rep.",COD,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,7.714,7.869,8.245,6.867,6.804,6.77,6.733,6.659,6.595,5.671,6.098,6.529,6.559
"Congo, Dem. Rep.",COD,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,72.92908
"Congo, Dem. Rep.",COD,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,9.53216,..,..,5.28871
"Congo, Dem. Rep.",COD,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,..,..,..,..,..,3.10452,..,..,7.19307
"Congo, Rep.",COG,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10,10,10,10,10,10,10,10
"Congo, Rep.",COG,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,65.3003005981445,..,..,80.0354232788086
"Congo, Rep.",COG,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,30.99831,..,..,..
"Congo, Rep.",COG,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,53.33168,..,..,..
"Congo, Rep.",COG,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,10.87259,..,..,..
"Congo, Rep.",COG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.95159220695496,3.67454195022583,4.61901378631592,3.55946898460388,2.99548006057739,4.45052003860474,5.21051597595215,3.28257989883423,3.1837100982666,5.6867299079895,2.64652967453003,2.73923063278198,5.01388120651245
"Congo, Rep.",COG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.6348667144775,17.8783512115479,18.2882461547852,17.9308891296387,15.5829000473022,15.68577003479,12.8548784255981,7.95039987564087,6.55592012405396,24.7277793884277,..,9.32130146026611,14.7248983383179
"Congo, Rep.",COG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,23.17,23.606,23.641,21.855,21.895,21.847,21.911,21.746,21.532,21.277,21.453,21.38,21.604
"Congo, Rep.",COG,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,10.8,..
"Congo, Rep.",COG,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,20.428,20.873,21.408,19.383,19.412,19.359,19.41,19.249,19.041,18.771,18.943,18.884,19.1
"Congo, Rep.",COG,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,9.4,..
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,21.795,22.235,22.517,20.612,20.644,20.592,20.648,20.485,20.274,20.019,20.19,20.122,20.34
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,10,..
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,40.767,41.415,42.8,39.24,39.465,39.552,39.817,39.704,39.504,39.655,39.788,39.527,39.758
"Congo, Rep.",COG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,41.124,41.814,43.221,40.021,40.273,40.378,40.673,40.566,40.38,40.683,40.789,40.472,40.684
"Congo, Rep.",COG,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,40.434,41.046,42.409,38.517,38.712,38.778,39.01,38.888,38.675,38.702,38.854,38.64,38.886
"Congo, Rep.",COG,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,88.05028
"Congo, Rep.",COG,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,..,..,..,..,..,11.68812,..,..,..
Cote d'Ivoire,CIV,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10,10,10,10,10,10,10,10
Cote d'Ivoire,CIV,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,96.9920425415039,99.6845397949219,98.6929092407227,98.9849700927734,98.9734802246094,99.2167129516602,99.1828689575195,96.4341201782227,93.9278335571289,94.133903503418,98.28662109375,93.4816131591797,92.0199966430664
Cote d'Ivoire,CIV,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,91.9685516357422,93.0285873413086,94.5501327514648,95.1406784057617,90.4021072387695,91.7075500488281,96.1658477783203,92.1757965087891,91.3943786621094,90.0922012329102,91.6808776855469,85.1921691894531,89.1409378051758
Cote d'Ivoire,CIV,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,77.5661773681641,85.7146606445312,71.0075988769531,89.3376312255859,82.0759124755859,82.4572372436523,73.8812103271484,90.571647644043,92.4428863525391,95.7841110229492,83.3384628295898,74.3143615722656,82.9911804199219
Cote d'Ivoire,CIV,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,91.5095062255859,95.1080474853516,91.6263885498047,95.9848403930664,94.6153182983398,93.5346984863281,93.4200668334961,94.1091766357422,92.8870468139648,93.0191802978516,93.3094482421875,87.0432891845703,89.3996276855469
Cote d'Ivoire,CIV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,47.29398,39.52525,44.45114,41.4065,39.09514,42.66416,39.55984,39.59923,39.28107
Cote d'Ivoire,CIV,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,35.11957,31.42684,30.67585,34.19866,37.18136,33.09796,32.71681,33.68582,33.88244
Cote d'Ivoire,CIV,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,14.02777,26.03471,21.8988,21.4443,21.02246,22.23469,25.85954,24.76669,24.89689
Cote d'Ivoire,CIV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.51551008224487,3.37276005744934,3.78944993019104,3.44067001342773,3.21164989471436,3.73654007911682,3.93593001365662,3.49412989616394,3.31416988372803,3.24651002883911,2.86576008796692,3.4344699382782,3.45860004425049
Cote d'Ivoire,CIV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.3901405334473,16.5771293640137,18.9351291656494,20.3154296875,18.2889003753662,20.6334991455078,22.3875999450684,21.1732196807861,21.7667808532715,22.7727508544922,22.4268608093262,20.8587608337402,21.5747299194336
Cote d'Ivoire,CIV,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,6.653,..,12.389,8.846,..,..,..,..,27.409,7.658
Cote d'Ivoire,CIV,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,13.127,..,22.197,14.321,..,..,..,..,37.763,13.18
Cote d'Ivoire,CIV,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,4.558,..,9.297,7.164,..,..,..,..,23.348,6.178
Cote d'Ivoire,CIV,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,4.149,..,2.239,3.312,..,..,..,..,7.507,5.414
Cote d'Ivoire,CIV,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,7.18,..,3.739,5.53,..,..,..,..,8.66,8.125
Cote d'Ivoire,CIV,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,2.676,..,1.277,2.262,..,..,..,..,6.628,3.984
Cote d'Ivoire,CIV,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,5.49,..,6.396,5.146,..,..,..,..,17.861,12.159
Cote d'Ivoire,CIV,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,9.042,..,8.305,12.585,..,..,..,..,24.802,19.773
Cote d'Ivoire,CIV,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,4.218,..,5.528,2.458,..,..,..,..,15,9.029
Cote d'Ivoire,CIV,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.294,3.506,3.236,3.011,3.431,3.85,2.356,3.313,4.249,6.924,7.337,7.339,5.185
Cote d'Ivoire,CIV,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,3.013,..,3.87,2.344,..,..,..,..,7.329,5.108
Cote d'Ivoire,CIV,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.134,2.293,2.227,1.941,2.394,2.845,1.571,2.259,2.931,6.678,7.133,7.139,3.602
Cote d'Ivoire,CIV,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,1.945,..,2.865,1.556,..,..,..,..,7.131,3.548
Cote d'Ivoire,CIV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.637,2.817,2.66,2.4,2.835,3.27,1.9,2.697,3.475,6.776,7.215,7.22,4.25
Cote d'Ivoire,CIV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,2.401,..,3.273,1.896,..,..,..,..,7.223,4.255
Cote d'Ivoire,CIV,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,4.195,4.451,4.544,3.949,4.56,5.172,2.036,3.477,4.882,9.485,9.918,9.951,6.272
Cote d'Ivoire,CIV,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,4.066,..,5.52,2.048,..,..,..,..,9.747,6.498
Cote d'Ivoire,CIV,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..,3.371,..,4.672,1.211,..,..,..,..,10.217,5.372
Cote d'Ivoire,CIV,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,3.396,3.598,3.716,3.26,3.822,4.387,1.274,2.649,3.981,9.749,10.223,10.27,5.295
Cote d'Ivoire,CIV,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..,4.856,..,6.488,2.938,..,..,..,..,9.326,7.541
Cote d'Ivoire,CIV,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,5.198,5.518,5.58,4.807,5.489,6.167,3.011,4.546,6.054,9.126,9.51,9.528,7.554
Cote d'Ivoire,CIV,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,..,150.17056,138.96225,124.84419,123.47373,144.09475,339.70936,..,153.55843
Cote d'Ivoire,CIV,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,18.84725,20.80971,22.82275,24.16853,27.17591,..,..,..,..
Cote d'Ivoire,CIV,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,13.27872,13.17057,15.7917,13.78098,12.75758,..,12.48176,13.59607,13.57966
Djibouti,DJI,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10,10,10,10,10,10,10,10
Djibouti,DJI,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..,..,..,..,..,97.0345611572266,..,68.0129013061523,..,..,..,..
Djibouti,DJI,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..,..,..,..,..,72.4487380981445,77.7939682006836,93.7312393188477,..,..,..,..
Djibouti,DJI,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,42.83605,..,..,34.08652,..,..,..
Djibouti,DJI,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,0.82897,1.26592,..,37.2825,..,..,..
Djibouti,DJI,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,16.4995,..,..,..
Djibouti,DJI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,3.75143003463745,3.73344993591309,3.92226004600525,3.59894990921021,4.38407516479492,4.49022006988525,..,6.35127544403076,4.64782524108887
Djibouti,DJI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,13.991530418396,13.2546997070312,12.0085096359253,8.57643985748291,17.7485542297363,12.3283996582031,..,17.07688331604,17.3199901580811
Djibouti,DJI,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,16.29,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,22.135,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,14.152,..,..,..,..,..,..,..
Djibouti,DJI,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,34.827,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,53.316,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,29.335,..,..,..,..,..,..,..
Djibouti,DJI,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,27.474,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,31.199,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,26.073,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,37.879,37.901,37.62,35.862,35.86,35.969,36.026,36.07,36.182,36.608,36.423,36.411,36.326
Djibouti,DJI,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,35.898,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,23.779,23.848,24.151,22.405,22.224,22.112,22.329,22.536,22.785,23.756,23.463,23.283,23.054
Djibouti,DJI,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,22.073,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,27.929,27.954,28.048,26.315,26.149,26.06,26.197,26.337,26.51,27.194,26.971,26.873,26.714
Djibouti,DJI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,26.064,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,77.194,77.034,78.778,73.91,73.893,74.036,73.052,72.208,71.297,67.796,68.59,69.629,70.508
Djibouti,DJI,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,73.042,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..,..,..,72.009,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,75.925,75.618,77.467,73.05,73.008,73.127,72.218,71.44,70.599,67.326,68.058,69.045,69.871
Djibouti,DJI,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..,..,..,74.595,..,..,..,..,..,..,..
Djibouti,DJI,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,79.093,79.17,80.762,75.197,75.227,75.416,74.328,73.388,72.378,68.55,69.433,70.548,71.502
Djibouti,DJI,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,..,..,..,..,..,193.01456,..,..,..
Djibouti,DJI,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,0.72783,1.03886,..,..,..,..,..
Djibouti,DJI,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,..,..,37.32327,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Compulsory education, duration (years)",SE.COM.DURS,12,12,12,12,12,12,12,12,9,9,9,9,9
"Egypt, Arab Rep.",EGY,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..,..,..,..,95.3028564453125,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,3.93084812164307,4.25138568878174,3.54265189170837,3.3442964553833,3.36830472946167,4.12252616882324
"Egypt, Arab Rep.",EGY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,12,12,11.3302068710327,10.95152759552,10.9230432510376,12
