Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Lebanon,LBN,37.8263353294047,37.1219514315899,36.5475492913805,36.1029414403353,35.7641088179243,36.4717635791176,38.2554594269296,40.0661745318354,41.8715727131713,43.6000242335459,44.3128599609182,44.0066805169822,43.790879121486
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Lesotho,LSO,60.5306288166911,59.8575803893862,59.2127887471959,58.6712097303933,58.2656367004296,57.8917075333383,57.4949238209046,57.0359221549519,56.504050544134,56.0034177955073,55.5987057348342,55.270900191899,54.9624639265076
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Liberia,LBR,81.3936918729767,80.0841694462677,79.1380670273236,79.4540528664157,79.4361848378469,79.0656286728828,78.5378762194612,77.9924465089117,77.285339875871,76.37254219784,75.1457478468724,73.7017631398103,72.1436789925576
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Libya,LBY,45.1181763781309,48.0933989457328,51.4211852084088,50.6655610467309,49.9914411371944,49.4609566993357,48.8355399029981,47.990845531252,46.9473781509882,45.8310357586939,44.6838855981719,43.5096937920017,42.3277503277134
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Madagascar,MDG,79.9249832271443,78.7526719514143,77.5045480467432,76.2665077287481,75.1070004339373,74.0538821773504,73.0985601486818,72.2175608770362,71.3672903108683,70.5112561863405,69.6418894087882,68.7550062646205,67.8527456890892
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Malawi,MWI,93.7698871146351,93.6760221205769,93.3478161760172,92.7246549269669,91.8125139591044,90.636330141858,89.2081721858081,87.5619211099067,85.7530853390773,83.8056697216954,81.7596239566856,79.7021112539421,77.725720169743
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Mali,MLI,94.321019373592,95.0789025430406,96.2496231372474,97.243987570167,97.5785654962382,97.7285527594185,97.6245070024829,97.2872618298111,96.8342636960324,96.2400741758669,95.4141727988807,94.467860714445,93.5737498652787
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Malta,MLT,21.4906341091293,21.1766601401737,20.874243396279,20.5876773327907,20.3469277776083,20.1553368449317,20.0265196092734,19.9339478017298,19.7790357925493,19.5860379884088,19.4215619369594,19.3157646952053,19.4159317623247
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Mauritania,MRT,81.4225668985019,82.4704588788884,83.9580320243182,84.4249492012735,83.7320113634898,82.9968115445932,82.1927819943935,81.2952324746157,80.3037452388255,79.2088951819315,78.0131723470742,76.7567180216468,75.4119528615019
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Mauritius,MUS,31.1075644607484,30.3224874247063,29.5937570177409,28.9393973289188,28.2211927708425,27.4242751261061,26.67721118,25.9688080240936,25.2703703004953,24.5738516622225,23.9225111208015,23.4108513349993,23.0015059366077
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Morocco,MAR,43.8965550453127,43.4519678406692,43.0828915058205,42.7667087390177,42.5216604393331,42.3180092529703,42.087791691344,41.8653180039886,41.682794731949,41.476006579349,41.1995930938365,40.8574104833555,40.4661092024348
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Mozambique,MOZ,87.5393936539801,87.6500078392796,87.4860434799596,87.0957846467668,86.4882237260826,85.7158206598787,84.8021275973563,83.9336093629726,83.2445959455,82.6050567893776,81.9320516469646,81.3075184054836,80.7283518082094
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Namibia,NAM,62.1793702747409,61.6746863222849,61.3763984243801,61.1031528397386,60.8189210022709,60.5936187482238,60.4892916311348,60.4902283935238,60.5415116575426,60.5816530955813,60.5779327201666,60.5796045283298,60.6131130430024
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Niger,NER,101.169879779824,101.54031699104,101.639651400878,101.600733649748,101.533403422803,101.367202651562,101.183165610084,101.067807911152,100.970014949832,100.842128944261,100.683971446893,100.469711396406,100.194888382962
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Nigeria,NGA,84.0962818392731,84.2780818811848,84.4025048113625,84.450122118539,84.3666876484102,84.1503599602764,83.7969086119391,83.2751529007667,82.6663548821561,82.0310543715754,81.3186486314739,80.5586173589488,79.7404393911292
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Oman,OMN,38.1462184907011,33.8948768307966,30.89833084803,29.3862793043776,29.3996386284832,29.6106564202877,29.4216641647475,29.7454396037091,30.9132058238865,32.8749142762095,35.8147947654579,38.0036398524588,38.4919009692446
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Qatar,QAT,16.1934934926719,16.6716804278642,17.1797563005378,17.4219614833745,17.017799046127,16.3285255451154,16.0582678190196,16.176988497671,16.4879985623655,17.3192375595987,18.4089256344827,19.0365141166063,19.128116833978
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Rwanda,RWA,77.0839254184605,76.3859258803816,75.7429808153614,75.1487231537414,74.492800821868,73.7210780824876,72.7519742680707,71.6802365060149,70.6272095781012,69.5192103075486,68.3101636044995,67.0883511363221,65.9372011842823
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Sao Tome and Principe,STP,77.7622405966277,77.3482466029787,77.4011408869476,77.8558039070157,78.0778900343,77.9935779816514,77.5625163095806,76.8213847904118,75.8458321813658,74.6513299784328,73.0501238081919,71.2387651426338,69.5278969957081
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Saudi Arabia,SAU,43.1157316838225,42.1335961742501,41.335293769945,40.5755187555984,39.8720905892317,39.2188504290259,38.4848055018614,37.6383463410898,36.8634618316203,36.2310446026358,36.3893675852396,36.7602694251537,36.4202375612877
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Senegal,SEN,80.702541152912,80.7837573103,80.8416736993491,80.8399528626487,80.6706312749983,80.3019263393717,79.7894734192731,79.156447168776,78.449037485753,77.6850923532174,76.8147427464341,75.8153000002367,74.8053369762769
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Seychelles,SYC,35.0614025204809,34.2294672494824,33.7714174454829,33.6161609729695,33.4848152443038,33.4079445628344,33.4636245189831,33.5913010873641,33.6548767416935,33.6665138767725,33.6183717547494,33.5792764888084,33.6071640921722
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Sierra Leone,SLE,80.7199766766893,80.0212653442398,79.2318484254218,78.302868858529,77.2001631036649,75.9790104433577,74.6920002743712,73.3778193490388,72.0817747589596,70.8687059846996,69.7157760215879,68.5400546563829,67.3335927001491
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Somalia,SOM,97.9880777100912,97.5521843430974,97.1605736755033,96.816605574437,96.5008104789962,96.2364230733298,96.0029081115802,95.7139156951186,95.3584244641518,94.9803748348911,94.5953398427088,94.2196416300962,93.8306902316992
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,South Africa,ZAF,43.29599350969,42.8994673430324,42.7710183891663,42.8431600162118,42.8554240350936,42.6524549391316,42.9369958300195,43.5255610060031,43.812442528398,44.0171597865869,44.0388647359713,43.8727003441103,43.5516249257625
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,South Sudan,SSD,78.8906428353261,76.7846962601103,75.927168641385,75.7729628619306,78.0063146826633,80.7210780640327,83.9012371620011,89.608380913689,92.8276712561148,91.1477593282547,87.9997476118869,85.2672906654252,82.3844623502322
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Sudan,SDN,75.9030353560422,76.4387242996688,76.775556744664,76.892614167689,76.5859264865535,76.0155014232249,75.5039605250602,74.88336479906,74.3955015247125,74.250403377991,74.2148804908198,74.0417729810839,73.6524495128047
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Syrian Arab Republic,SYR,60.5771527074555,60.5870279746887,61.9646102067739,66.4271448868217,72.1491511210139,75.0143107467196,73.9326524676814,71.0812760849148,66.6691299262033,61.0299697058851,56.5254646396267,52.9618024762072,49.1591390670397
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Tanzania,TZA,86.555121828437,86.6814270352772,86.6112368367036,86.4762439110478,86.3063145927174,86.1027333295647,85.7592691674321,85.23466731145,84.5522301273178,83.7159645198264,82.7953903876716,81.8533787526096,80.9827954615904
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Togo,TGO,75.4332846506929,75.4057638476194,75.3165595237103,75.1335748971764,74.8339713557839,74.4442505578646,73.9997005651832,73.4976476764288,72.942438181042,72.3675912040476,71.7486781086141,71.0404047869793,70.2229340789956
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Tunisia,TUN,34.2969084048869,34.0693250446671,34.0990490017999,34.4501876488072,34.9462962972402,35.5205857484937,36.091795974465,36.6300437132382,37.0693740795066,37.373611865152,37.5350318502853,37.5941168690966,37.5573865295255
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Uganda,UGA,102.837198961105,101.941431476515,101.020519141963,100.020717791435,98.7383691549161,97.1103424942113,95.0098262728058,92.6797525827286,90.5898916384614,88.5853782972489,86.7180116689144,85.0566851074554,83.6651321021388
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,United Arab Emirates,ARE,15.9675657344347,16.4275608154321,16.6952900464955,16.8133094586947,16.8394291459339,16.8429200011134,16.8883904568197,17.0180329864773,17.2453494036045,17.552805276681,17.9137619129811,18.222980352852,18.3655225399368
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,West Bank and Gaza,PSE,77.5350410360084,76.1943158693349,75.0353942889814,73.9711747264449,73.01439080849,72.2138885813489,71.4563733463941,70.8702033620313,70.4446711786342,69.9138119324276,69.1472268919821,68.2097386445145,67.1940092018626
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,"Yemen, Rep.",YEM,81.385126183542,79.786782875419,78.4810099109166,77.2870269285278,76.169466061709,75.1256193950117,74.1785063217241,73.2627563420874,72.3331252911655,71.3593306857441,70.3923689425188,69.4166106207167,68.2864450521541
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Zambia,ZMB,90.1503158229146,89.4993795804937,88.8487329509376,88.0817543048459,87.1621478600878,86.1320295073464,85.0466316288757,83.9060387836077,82.6912511269863,81.3833529334219,80.0156804737164,78.6606905511474,77.3640537968228
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Zimbabwe,ZWE,80.1083230806118,80.8675451265966,81.1359605951546,80.8622024771507,80.2468474987454,79.3501747087523,78.2806193624591,77.1813989929809,76.1253649500353,75.1450348959424,74.1983520633034,73.3599563986829,72.5035657645496
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Algeria,DZA,27.5713933296071,27.6388893506668,27.8323428423819,28.1584699662781,28.570631176968,29.0032210252725,29.4353647954254,29.8505202648759,30.2080649353292,30.472591519729,30.647082668821,30.7120765410478,30.6432466710353
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Angola,AGO,45.7448067256614,45.7453625207997,45.7474677967949,45.7563834660662,45.7641643452779,45.7595480273713,45.7185863618669,45.6410930016418,45.5459445531786,45.4255877277043,45.3066016809735,45.1791048303746,45.0151306638764
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Bahrain,BHR,20.4502636480452,20.5523246460415,20.1465051947464,19.8996094867688,20.2402957133688,20.3692419733038,20.1922306143108,19.9932524913614,19.9291083172336,20.0682845571359,20.298970739826,20.3771974395624,20.1867163689443
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Benin,BEN,43.6866494782631,43.533465506516,43.4096906669945,43.3127095523547,43.2309132381032,43.1598046371265,43.1001650120832,43.0381204573322,42.9519047213671,42.8371261445071,42.712662844457,42.5780042079281,42.4310058126856
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Botswana,BWA,34.8439723483379,34.6716809502366,34.5722020818456,34.4897211806548,34.3824510573575,34.2362813352499,34.045601212881,33.8295640009326,33.6186726936779,33.4117493628739,33.1708818953174,32.9147708855933,32.6030796533926
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Burkina Faso,BFA,45.6206627289646,45.6695124872072,45.679479914741,45.6753905238354,45.6415871518974,45.5535747251465,45.4096905823134,45.2153583370238,44.9913015539906,44.7384975466597,44.4375212392763,44.0909599017605,43.7229891537187
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Burundi,BDI,44.8786462831115,45.1696817158437,45.4943602043351,45.8297993192327,46.1653729842912,46.8022652991147,47.482646925904,47.7185524785639,47.5269332223138,47.1063268399956,46.7202796936702,46.293461835123,45.7714417537302
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cabo Verde,CPV,31.9692064177279,31.3418505217323,30.7546491241215,30.1594621624625,29.5859001311173,29.0597392813031,28.6145368552162,28.2398212951851,27.8648602988613,27.4617199610766,27.0430282850474,26.613513628439,26.1791504502659
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cameroon,CMR,43.8057954064024,43.7509979156309,43.6986026129618,43.6295263915758,43.4590284976155,43.2562721545303,43.1357312846059,43.064007456346,42.9663453351096,42.8070806293346,42.625165638261,42.4305134067792,42.2108280393622
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Central African Republic,CAF,46.0144779034293,46.3340512787134,46.887183315629,47.4916909226238,48.2683403301433,48.7530120869423,48.6967692339847,48.6383524781453,48.5802821711634,48.4336020917875,48.2084382989396,48.1835084566508,48.1349153324341
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Chad,TCD,48.6043815885812,48.5845099468607,48.5284642630843,48.4383037258016,48.329771819642,48.3530693959679,48.3416337818145,48.2259475149086,48.0787044009277,47.9411963862042,47.8167301468278,47.6594203404708,47.5092314137968
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Comoros,COM,42.0095911125203,41.523914274692,41.0652944807009,40.6299038093774,40.2221065417317,39.8452237729821,39.5000482423697,39.1761984287035,38.9097316998867,38.6878528823519,38.4706127522123,38.2633572107974,38.0351433213408
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Congo, Dem. Rep.",COD,46.1835245866786,46.1239657216363,46.1305560725312,46.1702713098871,46.2084159445942,46.2541847963796,46.2620849204725,46.2777940529196,46.3484911213574,46.4374579832677,46.4939302095622,46.5250082047524,46.5374617115253
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Congo, Rep.",COG,40.611257527236,40.8227928177904,41.1320707879998,41.4925519356455,41.7814533329194,41.997874964507,42.1065031420483,42.1031920117304,42.0337518668231,41.888683400253,41.6719395093871,41.4012049064002,41.0506690982081
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cote d'Ivoire,CIV,44.0035914701306,43.9342451581451,44.0296057671739,44.0353184633188,43.8876938632772,43.6170486424375,43.3385604875338,43.0614106788528,42.7614415845524,42.4369437122429,42.110374911366,41.7979307924606,41.4759090667376
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Djibouti,DJI,36.1107681194344,35.690782714327,35.2806491483517,34.8578984875264,34.3906726054799,33.8811876465204,33.338789742407,32.7723369535176,32.2045160887554,31.6695903329069,31.1910864133207,30.7706745239393,30.3924214557097
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Egypt, Arab Rep.",EGY,33.281722344563,33.2237500663396,33.2222494719758,33.2739231242325,33.3556327179576,33.4779547072149,33.5307790912573,33.4955912470854,33.4371650650679,33.3448391904117,33.2101856403026,33.0509695360959,32.8609470702086
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Equatorial Guinea,GNQ,38.8694816790305,38.7969295501962,38.6917111630812,38.6412619248019,38.6381692780094,38.6803595914692,38.7681554391885,38.8649501548914,38.9142405772218,38.8737053135788,38.8558367743837,38.7664040629796,38.4912186221572
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Eritrea,ERI,42.6511098325871,42.4188560187307,42.2325428672974,42.0904134764121,42.1219224143767,42.217334340118,42.1730238501168,41.9858001320603,41.5632466078796,41.0316283956468,40.4249539071754,39.7818751533017,39.196556815543
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Eswatini,SWZ,38.8142319441414,38.5453668743947,38.3024695801138,38.0654357119927,37.7886780386636,37.4577136628522,37.1022840658052,36.7283732148216,36.3264831279852,35.8860152888178,35.4396923741483,35.0290747657202,34.6940779523172
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ethiopia,ETH,45.0798364399217,44.6044636630583,44.0921168251617,43.5660109270323,43.0351459062084,42.5198799996825,42.0201993331414,41.5285859922881,41.0813699066848,40.6856905278888,40.3131916092025,39.9610024776064,39.6251113770134
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Gabon,GAB,37.4096563331882,37.2097038081805,37.0319675723646,36.8644848549844,36.7359981452628,36.6597371380176,36.630595595688,36.6317784353959,36.6293698732876,36.5971021303642,36.5273646684315,36.4232081357299,36.2841239560191
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Gambia, The",GMB,45.7484094927153,45.7391157694979,45.7013635035958,45.6216958264966,45.5035109334364,45.3551021277701,45.1655021533481,44.9350039045743,44.650888752597,44.3090721430469,43.9253961254781,43.5026045341224,43.0559661669362
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ghana,GHA,39.1736581739178,39.1216785537295,39.0918557601426,39.0534054538399,38.977251264556,38.8585213664162,38.6808587345277,38.425003370446,38.1507843998248,37.886811205658,37.5816131442611,37.2548800435927,36.9373919641612
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guinea,GIN,44.523881098004,44.2883838387676,44.0337670219893,43.7958632093008,43.5649189995681,43.3273838801889,43.0989059159826,42.8780302837517,42.6453706449799,42.3848004803092,42.1093584492871,41.8334859849012,41.5416772536904
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guinea-Bissau,GNB,43.5529333619615,43.4267630484948,43.2935453276195,43.1456587459008,42.9733053635357,42.7595659725231,42.5011235716195,42.1793447427196,41.800754251594,41.3967778532538,40.9832336885885,40.5620896763803,40.113736665993
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Iran, Islamic Rep.",IRN,22.2626075049498,22.2140549127961,22.3338740549222,22.5529625038527,22.9660780479928,23.4693260060092,23.7873690611892,23.9748862898195,24.1061413311442,24.1061946137966,23.9924771617384,23.8111182704338,23.5657110959308
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Iraq,IRQ,41.1961378383889,41.0236981145968,40.8756962722586,40.7025720327403,40.5024501933355,40.2554040968343,39.9608798328118,39.6249312378185,39.2536484866441,38.8616202518264,38.4857375993296,38.1209120290268,37.735418130769
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Israel,ISR,27.7864062567161,27.8725798951144,27.9465868890661,28.0102465795123,28.0519145433472,28.131049587039,28.2397592648813,28.2973315183295,28.2715166576933,28.2518964077208,28.2373276039897,28.1698188742344,28.069166477933
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Jordan,JOR,36.6474861671946,36.2102169211599,35.7832157932007,35.4659644794533,35.3181660577134,35.071814282471,34.7014655950725,34.330489761934,33.9282660948174,33.4992665219043,33.0584933040197,32.6090779494859,32.0942114468195
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kenya,KEN,43.2901108872438,43.0468089893164,42.751600247785,42.4012903269593,41.9992785150445,41.5687582690142,41.1056031913363,40.6038732383216,40.0768465685473,39.5346570117239,38.9730143512322,38.3951556527578,37.8114338355215
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kuwait,KWT,23.0246319125801,22.6986271021172,22.3287554611459,21.9584134782826,21.8591585166194,21.7090251264921,21.5923208134217,21.5064009360702,21.1430572070623,20.8345590996104,20.9743066331884,21.1201276012832,20.7151278569309
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lebanon,LBN,25.7663863411652,25.3867622691639,25.0655833073839,24.8021805113235,24.5858350894934,24.8458045274533,25.5750409495257,26.2907739188671,26.9855141434678,27.6319584206351,27.8350661102874,27.6183785413341,27.4417848060004
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lesotho,LSO,36.1155151880092,35.8809163279843,35.6485415516874,35.4442043483932,35.2793292423192,35.1332451113879,34.9877464699385,34.8118991051853,34.6012110006428,34.3957174850266,34.2274521982166,34.0985980654008,33.9801949453677
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Liberia,LBR,43.280063264374,42.8951177182256,42.6183655276672,42.7190423083982,42.7285448194649,42.6323339033274,42.480494719882,42.3206204521465,42.1091911037591,41.831496629383,41.456589074835,41.0124993850386,40.5225300183058
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Libya,LBY,29.8593458474774,31.0958460485329,32.4121801324237,32.0957989688267,31.8014685383035,31.5535828339848,31.2638605990644,30.8840034231898,30.4216189063158,29.9229893099316,29.3998354659539,28.8562445167437,28.2928071275352
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Madagascar,MDG,43.2141852490995,42.8609373533156,42.4766200300963,42.0854907883851,41.6982541132815,41.3290437524175,40.9880652023324,40.6683980178178,40.3565360617593,40.0397045247374,39.7196559603445,39.3979748511641,39.0703489841892
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Malawi,MWI,46.5374462879732,46.5751400988268,46.5455067293861,46.4380577437731,46.251996567659,45.993644289993,45.6636098097836,45.2619143929476,44.8011809526444,44.2856626848204,43.7277267247152,43.1556050349974,42.5926620643203
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mali,MLI,47.1859026946077,47.397615820811,47.709039232775,47.9711268488813,48.0688577260447,48.1197040353518,48.1061791842249,48.0348284217971,47.9338299246856,47.7968461193779,47.6079883942925,47.3935793513284,47.1890114145425
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Malta,MLT,14.8161812993278,14.5243654546699,14.2535478603512,14.012342151877,13.8147033986574,13.6617252016904,13.5656022492811,13.5032127416856,13.4093525853055,13.2949589434401,13.1987860865651,13.1344589822837,13.1489482191545
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mauritania,MRT,43.2985992965849,43.5442274368241,43.9199711450151,44.0579231565187,43.9138196709282,43.7465908827423,43.5478944951745,43.3115918225766,43.0376179706824,42.7228951912914,42.3760951593089,42.009673293934,41.6056095481995
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mauritius,MUS,21.9320829404752,21.448055196735,20.9862001350927,20.5511541681339,20.0649168977803,19.5190360305393,18.9918394696389,18.4875270372712,17.9922285442551,17.5000906440666,17.0297285270962,16.6377001719513,16.3080073476166
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Morocco,MAR,28.9337765612147,28.695781285867,28.4877304381613,28.3007653565149,28.1404306017908,27.9899951148281,27.8182917902445,27.6423591237863,27.4796241799216,27.3013751842665,27.0916484625276,26.8525314137283,26.5842979934004
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mozambique,MOZ,45.4366206961919,45.4803220868856,45.4470099186074,45.3457071913209,45.1790045852704,44.9649223675282,44.7089681121174,44.4601208683082,44.2568677681292,44.0641912433948,43.8634715706682,43.6846433489939,43.5210966153479
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Namibia,NAM,37.0301969184057,36.8231293266718,36.6916497114147,36.5697365854544,36.4421817021036,36.3341020123503,36.2702466092095,36.2452466839654,36.2383533474208,36.2264317517318,36.2036368194422,36.2059687753752,36.2407467824952
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Niger,NER,49.0919245833477,49.1718621044636,49.1906193281683,49.184416035019,49.1798555379941,49.1431143806547,49.091265961923,49.0558389159737,49.0246714164441,48.9863583313217,48.9484525711188,48.9046408541622,48.8456024065803
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nigeria,NGA,44.2742364924894,44.3265802900612,44.3635668107454,44.3820989366825,44.3679551002556,44.3137244810084,44.2157245352128,44.068259655922,43.893285762355,43.7078194113582,43.5018845540314,43.2860353993354,43.0446094603077
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Oman,OMN,26.9145042297403,24.6852538456501,23.0205325663113,22.148320005869,22.1506671729936,22.2671223048271,22.1570370639849,22.3460837798837,23.0097150575078,24.0896021698248,25.6434693104732,26.7695667110794,27.0268784943638
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Qatar,QAT,13.81707128115,14.1608211857908,14.5159682209838,14.6827770369008,14.3968891802059,13.8982987671731,13.6919565068285,13.7712871869485,13.9944165173931,14.5894625850704,15.3516629020952,15.7689524911327,15.8126793518067
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Rwanda,RWA,42.1748998523722,41.9328449875635,41.7400976759572,41.5905426633041,41.4075434987782,41.172682133468,40.8617682178951,40.5060235861001,40.1454618577568,39.7570655864561,39.3268624174073,38.8891639452491,38.465895037617
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sao Tome and Principe,STP,42.1341451697472,42.0402108097794,42.0796158473499,42.2289259226763,42.299883036198,42.26880498798,42.1225856107901,41.8712581686387,41.5374933757287,41.1297349941053,40.6138372949264,40.0376500117656,39.4705767230555
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Saudi Arabia,SAU,29.4774800387965,29.0045768051383,28.6105090746023,28.227072836264,27.8612353700623,27.5167689327902,27.1429565170343,26.7159624487633,26.3169684117654,25.9859740719956,26.0410680508446,26.1804835195696,25.946870840637
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Senegal,SEN,43.2148642772538,43.2416619291264,43.2636997459082,43.272135315004,43.2375271625195,43.1367416981139,42.9810200844919,42.7877231203777,42.5706050674196,42.3336760145122,42.0651163413263,41.7605405552738,41.4501812698435
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Seychelles,SYC,24.2667070669906,23.8215012736206,23.5707016126494,23.476435676324,23.3895572494158,23.326279725917,23.3303650934996,23.368414849156,23.3644678519122,23.3231933699011,23.2379418174927,23.1552401839007,23.103385502971
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sierra Leone,SLE,43.2298517034666,43.0226040243123,42.7852259398586,42.5083079577281,42.1836943442985,41.8143734603931,41.4125237375988,40.9945900168484,40.5736291578942,40.170639898688,39.7851741149668,39.3898279240262,38.9756031977808
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Somalia,SOM,48.2706052088738,48.1684151074286,48.0728178637434,47.9857630644969,47.9021521522462,47.8223388105695,47.7460088952187,47.6576639973262,47.5527320627832,47.4423936900504,47.3397119329059,47.2522441515469,47.1644796812458
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Africa,ZAF,28.7358473643723,28.5212185867199,28.4282531163354,28.4237501340174,28.3948885310607,28.2753516576484,28.365853602124,28.5860959589855,28.68152980046,28.7452694924885,28.7396723302935,28.6729624931736,28.5507958905087
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Sudan,SSD,42.9932483356314,42.340352726971,42.0684814132311,42.0184672634175,42.7133504014814,43.5325765582742,44.4541823884736,46.0244015291288,46.8495250679644,46.3753914032091,45.4975223517279,44.713710970763,43.8652000403
